                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    156,                0.90714,                0.40321,                 1.0066,                0.96838,                0.94613,                0.97688,                 0.6523,                 1.3048,                0.46812,                 1.2185,              0.0023275,              0.0023275,              0.0023275
                    157,                0.90405,                0.40194,                 1.0085,                0.96732,                0.94693,                0.97897,                0.65303,                 1.3077,                0.46549,                 1.2237,               0.002278,               0.002278,               0.002278
                    158,                0.90185,                0.40397,                 1.0013,                0.96411,                0.94979,                 0.9799,                0.65184,                 1.3072,                0.46538,                 1.2203,              0.0022285,              0.0022285,              0.0022285
                    159,                0.90871,                0.40297,                 1.0038,                0.96233,                0.94611,                0.97882,                0.64755,                 1.3089,                0.46712,                 1.2188,               0.002179,               0.002179,               0.002179
                    160,                0.90614,                0.40514,                 1.0018,                 0.9688,                 0.9411,                0.97785,                0.65003,                 1.3092,                0.46602,                 1.2154,              0.0021295,              0.0021295,              0.0021295
                    161,                0.90191,                 0.4002,                 1.0055,                0.96337,                0.94444,                0.97769,                0.65166,                 1.3056,                0.46946,                 1.2128,                0.00208,                0.00208,                0.00208
                    162,                0.90303,                0.40069,                 1.0054,                0.96395,                0.94526,                0.97728,                0.65268,                 1.3049,                0.46978,                 1.2151,              0.0020305,              0.0020305,              0.0020305
                    163,                0.89851,                0.39947,                0.99793,                0.96064,                0.94506,                0.97717,                0.65542,                 1.3046,                0.46792,                 1.2148,               0.001981,               0.001981,               0.001981
                    164,                0.89489,                0.39667,                0.99434,                0.96555,                0.94108,                0.97751,                0.65188,                  1.306,                0.46726,                 1.2135,              0.0019315,              0.0019315,              0.0019315
                    165,                0.89974,                0.39528,                0.99807,                0.95611,                0.94276,                0.97627,                0.64753,                 1.3095,                0.46725,                 1.2152,               0.001882,               0.001882,               0.001882
                    166,                0.88681,                0.39627,                0.99564,                0.94811,                0.95363,                 0.9742,                0.64499,                 1.3098,                0.46751,                 1.2151,              0.0018325,              0.0018325,              0.0018325
                    167,                0.89095,                0.39365,                0.99315,                0.95733,                0.94437,                0.97589,                0.64635,                 1.3163,                0.46748,                 1.2171,               0.001783,               0.001783,               0.001783
                    168,                0.88483,                0.39196,                0.99423,                0.96031,                0.94613,                0.97843,                0.64741,                  1.313,                0.46684,                  1.216,              0.0017335,              0.0017335,              0.0017335
                    169,                0.88293,                 0.3933,                0.98933,                0.96387,                0.94306,                0.97956,                0.65062,                 1.3101,                0.46817,                 1.2138,               0.001684,               0.001684,               0.001684
                    170,                 0.8841,                0.39286,                0.99289,                0.96657,                0.94108,                 0.9794,                0.65171,                 1.3115,                0.46587,                 1.2146,              0.0016345,              0.0016345,              0.0016345
                    171,                0.87868,                0.39043,                0.99168,                0.97248,                0.93939,                0.97885,                0.65205,                 1.3127,                0.46397,                 1.2149,               0.001585,               0.001585,               0.001585
                    172,                0.87194,                0.38837,                0.98863,                0.97856,                0.93603,                0.97886,                0.65043,                 1.3112,                0.46154,                 1.2146,              0.0015355,              0.0015355,              0.0015355
                    173,                0.87056,                0.38887,                0.99104,                0.97056,                0.94613,                0.97819,                0.64927,                  1.308,                0.45988,                 1.2156,               0.001486,               0.001486,               0.001486
                    174,                0.86904,                0.38577,                  0.988,                0.96897,                0.94633,                0.97872,                 0.6508,                 1.3068,                0.46077,                 1.2141,              0.0014365,              0.0014365,              0.0014365
                    175,                0.87896,                0.38862,                 0.9907,                0.96736,                0.94788,                0.97911,                0.65201,                 1.3052,                0.46337,                 1.2143,               0.001387,               0.001387,               0.001387
                    176,                 0.8631,                0.38326,                0.98472,                0.97262,                0.94613,                0.97913,                0.65239,                 1.3009,                   0.46,                 1.2123,              0.0013375,              0.0013375,              0.0013375
                    177,                0.87098,                0.38365,                0.98469,                0.97107,                0.94613,                0.97876,                0.65012,                 1.3027,                 0.4606,                  1.213,               0.001288,               0.001288,               0.001288
                    178,                0.86573,                0.38365,                0.98737,                0.97242,                0.94954,                 0.9787,                0.64914,                 1.3046,                0.46466,                 1.2134,              0.0012385,              0.0012385,              0.0012385
                    179,                0.86692,                0.38558,                0.98432,                0.96709,                0.94949,                0.97818,                0.64915,                 1.3092,                0.46812,                 1.2155,               0.001189,               0.001189,               0.001189
                    180,                 0.8574,                0.37798,                0.98222,                0.96977,                0.94781,                0.97831,                0.65011,                   1.31,                0.46548,                  1.215,              0.0011395,              0.0011395,              0.0011395
                    181,                0.85484,                0.38198,                0.98202,                0.96712,                0.94781,                0.97757,                0.64898,                 1.3122,                0.46532,                 1.2173,                0.00109,                0.00109,                0.00109
                    182,                0.85391,                0.37822,                0.97995,                 0.9665,                0.94613,                0.97643,                0.64954,                 1.3142,                0.46509,                 1.2184,              0.0010405,              0.0010405,              0.0010405
                    183,                0.84995,                0.37694,                0.97775,                0.96881,                0.94444,                0.97619,                0.65178,                 1.3143,                0.46591,                 1.2195,               0.000991,               0.000991,               0.000991
                    184,                 0.8502,                0.37769,                 0.9806,                0.96853,                0.94276,                0.97503,                0.65156,                 1.3137,                0.46329,                 1.2184,              0.0009415,              0.0009415,              0.0009415
                    185,                0.85456,                0.38016,                0.98048,                0.95974,                0.94949,                0.97504,                0.65153,                 1.3131,                0.46231,                 1.2175,               0.000892,               0.000892,               0.000892
                    186,                0.85236,                0.37481,                0.97789,                0.96094,                0.95118,                0.97865,                0.65043,                 1.3101,                0.46178,                  1.216,              0.0008425,              0.0008425,              0.0008425
                    187,                0.84563,                 0.3757,                0.97405,                0.96319,                0.94949,                0.97885,                 0.6505,                 1.3112,                0.46248,                 1.2162,               0.000793,               0.000793,               0.000793
                    188,                0.84846,                 0.3768,                 0.9799,                0.96446,                0.95286,                0.97878,                0.65206,                 1.3111,                0.46218,                 1.2171,              0.0007435,              0.0007435,              0.0007435
                    189,                0.84705,                0.37623,                0.97597,                0.96267,                0.95514,                  0.979,                0.65121,                 1.3121,                0.46136,                 1.2177,               0.000694,               0.000694,               0.000694
