                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    305,                0.90227,                0.41901,                 1.0094,                0.93765,                0.95613,                0.94145,                0.67143,                 1.0373,                0.42298,                 1.0784,              0.0039808,              0.0039808,              0.0039808
                    306,                0.90667,                0.41819,                 1.0093,                0.93814,                0.95472,                0.94112,                0.67135,                 1.0368,                0.42309,                 1.0781,               0.003961,               0.003961,               0.003961
                    307,                0.90111,                0.41897,                 1.0135,                0.93909,                0.95472,                0.94277,                0.67146,                 1.0369,                 0.4227,                 1.0781,              0.0039412,              0.0039412,              0.0039412
                    308,                0.90132,                 0.4179,                 1.0078,                0.93763,                 0.9558,                0.94316,                0.67181,                 1.0362,                0.42328,                 1.0777,              0.0039214,              0.0039214,              0.0039214
                    309,                0.90253,                0.41842,                 1.0064,                0.93909,                0.95472,                0.94251,                 0.6708,                 1.0362,                0.42345,                 1.0776,              0.0039016,              0.0039016,              0.0039016
                    310,                0.89677,                0.41543,                 1.0084,                0.94062,                0.95472,                0.94242,                0.67076,                 1.0361,                0.42304,                 1.0776,              0.0038818,              0.0038818,              0.0038818
                    311,                0.90487,                0.41945,                 1.0121,                0.93987,                0.95472,                0.94162,                0.67073,                 1.0358,                0.42274,                 1.0771,               0.003862,               0.003862,               0.003862
                    312,                0.89595,                0.41689,                 1.0078,                 0.9409,                0.95472,                0.94309,                0.67136,                 1.0356,                0.42255,                  1.077,              0.0038422,              0.0038422,              0.0038422
                    313,                 0.8901,                0.41113,                 1.0009,                 0.9409,                0.95472,                 0.9436,                0.67185,                 1.0355,                0.42259,                 1.0772,              0.0038224,              0.0038224,              0.0038224
                    314,                0.89429,                0.41399,                 1.0073,                0.94018,                0.95568,                0.94408,                0.67257,                 1.0353,                0.42244,                 1.0771,              0.0038026,              0.0038026,              0.0038026
                    315,                0.89432,                0.41354,                 1.0025,                0.94095,                0.95665,                0.94435,                 0.6732,                 1.0356,                0.42222,                 1.0771,              0.0037828,              0.0037828,              0.0037828
                    316,                0.89287,                0.41447,                  1.002,                0.93713,                0.95665,                0.94426,                0.67298,                 1.0351,                0.42208,                 1.0769,               0.003763,               0.003763,               0.003763
                    317,                0.89498,                0.41281,                  1.004,                0.93703,                0.95665,                0.94433,                0.67279,                 1.0353,                0.42185,                 1.0769,              0.0037432,              0.0037432,              0.0037432
                    318,                0.89425,                0.41648,                 1.0075,                0.93854,                0.95629,                0.94389,                0.67275,                 1.0354,                0.42141,                 1.0768,              0.0037234,              0.0037234,              0.0037234
                    319,                0.89581,                0.41241,                 1.0049,                0.93826,                0.95665,                0.94422,                0.67281,                 1.0351,                 0.4216,                 1.0767,              0.0037036,              0.0037036,              0.0037036
                    320,                  0.892,                0.41301,                 1.0011,                0.93852,                0.95589,                0.94474,                0.67312,                  1.035,                0.42197,                 1.0768,              0.0036838,              0.0036838,              0.0036838
                    321,                0.88869,                0.40989,                 1.0038,                0.93889,                0.95568,                0.94441,                 0.6733,                 1.0348,                0.42144,                 1.0768,               0.003664,               0.003664,               0.003664
                    322,                0.88997,                0.40995,                 1.0062,                0.93883,                0.95568,                0.94467,                0.67301,                 1.0343,                0.42186,                 1.0764,              0.0036442,              0.0036442,              0.0036442
                    323,                0.88461,                 0.4107,                 1.0008,                0.93863,                0.95568,                0.94495,                0.67347,                 1.0348,                0.42197,                 1.0766,              0.0036244,              0.0036244,              0.0036244
                    324,                0.88729,                0.41085,                 1.0052,                0.93677,                0.95665,                0.94424,                0.67246,                 1.0345,                0.42169,                 1.0766,              0.0036046,              0.0036046,              0.0036046
                    325,                0.88275,                0.41023,                0.99754,                0.93574,                0.95568,                0.94385,                0.67307,                 1.0344,                0.42228,                 1.0765,              0.0035848,              0.0035848,              0.0035848
                    326,                0.88676,                0.41232,                 1.0009,                0.93649,                0.95568,                0.94262,                0.67268,                 1.0349,                 0.4224,                 1.0763,               0.003565,               0.003565,               0.003565
                    327,                0.88507,                0.40932,                 1.0016,                0.93626,                0.95568,                0.94278,                0.67276,                 1.0341,                0.42228,                 1.0758,              0.0035452,              0.0035452,              0.0035452
                    328,                0.88646,                  0.412,                 1.0022,                0.93626,                0.95568,                0.94292,                0.67286,                 1.0343,                0.42169,                 1.0757,              0.0035254,              0.0035254,              0.0035254
                    329,                0.88349,                 0.4106,                0.99839,                0.93674,                0.95572,                0.94281,                0.67267,                 1.0343,                0.42217,                 1.0755,              0.0035056,              0.0035056,              0.0035056
                    330,                0.87914,                0.41007,                0.99923,                0.93696,                0.95665,                0.94219,                0.67279,                 1.0337,                0.42285,                 1.0754,              0.0034858,              0.0034858,              0.0034858
                    331,                0.88175,                0.40943,                      1,                0.93677,                0.95665,                0.94231,                0.67279,                 1.0339,                0.42233,                 1.0755,               0.003466,               0.003466,               0.003466
                    332,                0.88009,                0.40743,                0.99998,                0.93698,                0.95665,                 0.9421,                0.67292,                 1.0334,                0.42218,                 1.0754,              0.0034462,              0.0034462,              0.0034462
                    333,                0.88595,                0.41353,                0.99936,                 0.9368,                0.95674,                0.94226,                0.67285,                 1.0334,                0.42186,                 1.0753,              0.0034264,              0.0034264,              0.0034264
                    334,                   0.88,                0.40924,                0.99643,                0.93774,                0.95763,                0.94285,                0.67286,                 1.0326,                0.42188,                 1.0753,              0.0034066,              0.0034066,              0.0034066
                    335,                0.87558,                0.40821,                0.99961,                0.93884,                0.95761,                 0.9427,                0.67367,                 1.0325,                0.42117,                 1.0753,              0.0033868,              0.0033868,              0.0033868
                    336,                0.87818,                0.40847,                0.99732,                0.93591,                0.95666,                0.94333,                0.67413,                 1.0322,                 0.4209,                  1.075,               0.003367,               0.003367,               0.003367
                    337,                0.87714,                0.40505,                 0.9988,                0.93883,                0.95761,                0.94383,                0.67407,                 1.0323,                0.42072,                 1.0751,              0.0033472,              0.0033472,              0.0033472
                    338,                0.87121,                0.40386,                0.99201,                 0.9387,                0.95665,                0.94382,                0.67444,                 1.0319,                0.42121,                 1.0747,              0.0033274,              0.0033274,              0.0033274
                    339,                0.87687,                0.40628,                0.99506,                0.93854,                0.95761,                0.94439,                0.67474,                 1.0319,                0.42111,                 1.0748,              0.0033076,              0.0033076,              0.0033076
                    340,                0.87314,                0.40593,                0.99376,                 0.9399,                0.95761,                0.94505,                0.67611,                 1.0313,                0.42125,                 1.0747,              0.0032878,              0.0032878,              0.0032878
                    341,                0.86903,                0.40212,                0.99452,                0.94057,                0.95761,                  0.945,                0.67551,                 1.0318,                0.42077,                 1.0748,               0.003268,               0.003268,               0.003268
                    342,                0.87328,                0.40498,                0.99792,                0.94093,                0.95761,                0.94513,                0.67567,                 1.0313,                 0.4209,                 1.0746,              0.0032482,              0.0032482,              0.0032482
                    343,                0.86402,                0.40162,                0.99296,                0.94087,                0.95761,                0.94513,                0.67549,                 1.0311,                0.42016,                 1.0746,              0.0032284,              0.0032284,              0.0032284
                    344,                0.87052,                0.40611,                0.99866,                 0.9402,                0.95761,                0.94556,                0.67581,                 1.0307,                0.41993,                 1.0744,              0.0032086,              0.0032086,              0.0032086
                    345,                0.86541,                 0.4007,                0.99313,                0.94114,                0.95761,                0.94756,                0.67706,                 1.0305,                0.42023,                 1.0745,              0.0031888,              0.0031888,              0.0031888
                    346,                0.86943,                0.40211,                0.99564,                0.94161,                0.95761,                0.94738,                0.67678,                 1.0293,                0.41949,                 1.0735,               0.003169,               0.003169,               0.003169
                    347,                0.86685,                 0.4001,                0.98892,                 0.9415,                0.95761,                0.94696,                0.67666,                 1.0294,                0.42018,                 1.0736,              0.0031492,              0.0031492,              0.0031492
                    348,                0.85624,                0.39574,                0.98751,                0.94125,                0.95702,                 0.9472,                0.67743,                 1.0289,                0.41967,                 1.0733,              0.0031294,              0.0031294,              0.0031294
                    349,                0.85581,                0.39624,                0.98429,                0.94042,                0.95665,                0.94601,                0.67663,                 1.0282,                0.41954,                 1.0729,              0.0031096,              0.0031096,              0.0031096
                    350,                0.86149,                0.39721,                0.98802,                 0.9405,                0.95761,                0.94614,                0.67669,                 1.0283,                0.41921,                 1.0725,              0.0030898,              0.0030898,              0.0030898
                    351,                0.86516,                0.39978,                0.99158,                0.94048,                 0.9591,                0.94613,                0.67752,                 1.0279,                 0.4191,                 1.0723,                0.00307,                0.00307,                0.00307
                    352,                0.85945,                0.40006,                0.99452,                0.94213,                0.95675,                 0.9463,                0.67673,                  1.027,                0.41854,                 1.0719,              0.0030502,              0.0030502,              0.0030502
                    353,                0.85942,                0.39767,                0.98944,                0.94049,                0.95918,                0.94649,                0.67649,                 1.0271,                0.41894,                 1.0719,              0.0030304,              0.0030304,              0.0030304
                    354,                0.86509,                0.40262,                0.98979,                0.94176,                0.95761,                0.94753,                0.67767,                 1.0265,                 0.4188,                 1.0713,              0.0030106,              0.0030106,              0.0030106
                    355,                0.84995,                0.39649,                0.98533,                0.94119,                0.95588,                0.94734,                0.67642,                 1.0259,                0.41808,                 1.0712,              0.0029908,              0.0029908,              0.0029908
                    356,                 0.8626,                0.39943,                0.98871,                0.94199,                0.95429,                0.94746,                0.67731,                 1.0256,                0.41831,                  1.071,               0.002971,               0.002971,               0.002971
                    357,                0.85781,                0.39569,                0.98926,                0.94122,                0.95638,                0.94629,                0.67627,                 1.0247,                0.41734,                 1.0707,              0.0029512,              0.0029512,              0.0029512
                    358,                0.85159,                0.39719,                0.98425,                0.94197,                0.95399,                0.94832,                0.67709,                 1.0253,                0.41757,                 1.0709,              0.0029314,              0.0029314,              0.0029314
                    359,                0.85216,                0.39688,                0.99274,                 0.9412,                0.95608,                0.94718,                0.67723,                 1.0246,                0.41776,                 1.0708,              0.0029116,              0.0029116,              0.0029116
                    360,                 0.8549,                0.39535,                0.98593,                0.94208,                0.95591,                0.94521,                0.67506,                 1.0238,                0.41705,                 1.0705,              0.0028918,              0.0028918,              0.0028918
                    361,                0.85201,                0.39459,                0.98573,                0.94319,                0.95472,                0.94512,                0.67576,                 1.0236,                 0.4173,                   1.07,               0.002872,               0.002872,               0.002872
                    362,                0.84995,                0.39302,                 0.9836,                  0.943,                0.95472,                0.94512,                0.67642,                 1.0235,                 0.4174,                 1.0698,              0.0028522,              0.0028522,              0.0028522
                    363,                0.85307,                0.39197,                0.98611,                 0.9419,                0.95665,                0.94404,                0.67563,                 1.0226,                0.41677,                 1.0693,              0.0028324,              0.0028324,              0.0028324
                    364,                0.84585,                0.39587,                0.98549,                0.94261,                0.95568,                0.94522,                0.67574,                 1.0229,                 0.4168,                 1.0695,              0.0028126,              0.0028126,              0.0028126
                    365,                0.84785,                0.39351,                 0.9847,                0.94282,                0.95761,                0.94564,                0.67672,                 1.0223,                0.41727,                 1.0693,              0.0027928,              0.0027928,              0.0027928
                    366,                0.84764,                0.39263,                0.98366,                0.94325,                0.95665,                0.94635,                0.67655,                 1.0224,                0.41684,                 1.0692,               0.002773,               0.002773,               0.002773
                    367,                 0.8406,                0.38869,                0.98403,                0.94387,                0.95586,                0.94651,                0.67624,                 1.0222,                0.41706,                 1.0691,              0.0027532,              0.0027532,              0.0027532
                    368,                0.84301,                0.39061,                0.98138,                0.94479,                0.95568,                0.94673,                0.67622,                 1.0224,                0.41679,                 1.0691,              0.0027334,              0.0027334,              0.0027334
                    369,                0.84429,                0.39338,                0.98175,                0.94397,                0.95568,                0.94777,                 0.6769,                  1.022,                0.41657,                 1.0688,              0.0027136,              0.0027136,              0.0027136
                    370,                0.84151,                0.38964,                0.97965,                 0.9431,                0.95568,                0.94759,                0.67685,                 1.0215,                0.41705,                 1.0688,              0.0026938,              0.0026938,              0.0026938
                    371,                0.83648,                0.38585,                0.97578,                0.94322,                0.95568,                0.94806,                0.67711,                  1.022,                0.41707,                 1.0688,               0.002674,               0.002674,               0.002674
                    372,                0.83986,                0.39085,                0.98236,                0.94389,                0.95568,                0.94813,                0.67762,                 1.0211,                0.41662,                 1.0684,              0.0026542,              0.0026542,              0.0026542
                    373,                0.83543,                0.38783,                0.97933,                0.94441,                0.95568,                0.94787,                0.67798,                 1.0205,                0.41692,                 1.0681,              0.0026344,              0.0026344,              0.0026344
                    374,                0.84275,                0.39117,                0.98136,                0.94384,                0.95472,                0.94801,                0.67796,                 1.0205,                 0.4165,                 1.0681,              0.0026146,              0.0026146,              0.0026146
                    375,                0.84053,                0.38829,                0.98064,                0.94306,                0.95472,                0.94692,                0.67694,                 1.0203,                0.41639,                  1.068,              0.0025948,              0.0025948,              0.0025948
                    376,                0.83324,                0.38523,                0.97989,                0.94281,                0.95472,                0.94696,                0.67798,                   1.02,                0.41668,                 1.0681,               0.002575,               0.002575,               0.002575
                    377,                0.84431,                0.39057,                0.98197,                0.94305,                0.95568,                0.94697,                 0.6778,                 1.0202,                0.41628,                  1.068,              0.0025552,              0.0025552,              0.0025552
                    378,                0.83176,                0.38338,                0.97539,                0.94395,                0.95472,                0.94811,                0.67852,                 1.0197,                0.41656,                 1.0682,              0.0025354,              0.0025354,              0.0025354
                    379,                0.83615,                0.38421,                0.97947,                0.94506,                0.95472,                0.94797,                0.67812,                 1.0203,                0.41586,                 1.0688,              0.0025156,              0.0025156,              0.0025156
                    380,                0.83533,                0.38793,                0.97856,                0.94529,                0.95472,                  0.948,                0.67824,                  1.021,                0.41612,                  1.069,              0.0024958,              0.0024958,              0.0024958
                    381,                0.82924,                0.38578,                0.98054,                0.94537,                0.95472,                0.94703,                0.67789,                 1.0206,                0.41688,                 1.0691,               0.002476,               0.002476,               0.002476
                    382,                0.82921,                0.38556,                0.97747,                0.94692,                0.95472,                0.94808,                0.67934,                 1.0202,                0.41667,                 1.0688,              0.0024562,              0.0024562,              0.0024562
                    383,                0.83453,                0.38649,                 0.9747,                0.94741,                0.95472,                  0.948,                0.67934,                 1.0202,                0.41629,                  1.069,              0.0024364,              0.0024364,              0.0024364
                    384,                0.82776,                0.38451,                0.97436,                0.94657,                0.95472,                0.94806,                0.67928,                 1.0199,                0.41687,                 1.0686,              0.0024166,              0.0024166,              0.0024166
                    385,                 0.8305,                0.38694,                 0.9781,                0.94661,                0.95472,                 0.9477,                0.67945,                 1.0202,                0.41684,                 1.0688,              0.0023968,              0.0023968,              0.0023968
                    386,                0.83057,                0.38667,                0.97932,                0.94708,                0.95472,                0.94764,                0.68022,                 1.0197,                0.41635,                 1.0687,               0.002377,               0.002377,               0.002377
                    387,                0.82751,                0.38445,                0.97235,                0.94805,                0.95472,                0.94778,                0.67947,                 1.0196,                0.41641,                 1.0686,              0.0023572,              0.0023572,              0.0023572
                    388,                0.83336,                0.38712,                0.98096,                0.94782,                0.95472,                0.94783,                0.67864,                 1.0195,                 0.4163,                 1.0686,              0.0023374,              0.0023374,              0.0023374
                    389,                0.82334,                0.38301,                0.97546,                0.94832,                0.95568,                0.94775,                0.67931,                 1.0193,                0.41721,                 1.0688,              0.0023176,              0.0023176,              0.0023176
                    390,                 0.8282,                0.38225,                0.97648,                0.94742,                0.95474,                0.94792,                0.67966,                 1.0189,                0.41682,                 1.0686,              0.0022978,              0.0022978,              0.0022978
                    391,                0.82179,                0.38192,                 0.9715,                0.94946,                0.95472,                0.94772,                0.67941,                 1.0195,                 0.4162,                 1.0689,               0.002278,               0.002278,               0.002278
                    392,                0.80839,                0.37698,                0.96825,                0.95087,                0.95568,                0.94888,                0.68055,                 1.0186,                0.41699,                 1.0685,              0.0022582,              0.0022582,              0.0022582
                    393,                0.81921,                0.37942,                0.97519,                0.95104,                 0.9544,                0.94879,                0.67969,                 1.0185,                0.41598,                 1.0683,              0.0022384,              0.0022384,              0.0022384
                    394,                0.81464,                0.38074,                0.97154,                0.94968,                0.95472,                 0.9488,                0.67981,                 1.0184,                 0.4156,                 1.0686,              0.0022186,              0.0022186,              0.0022186
                    395,                0.82223,                0.38029,                0.97439,                0.95106,                0.95472,                0.94786,                0.68063,                 1.0182,                0.41562,                 1.0686,              0.0021988,              0.0021988,              0.0021988
                    396,                0.81904,                0.37861,                0.96901,                0.95012,                0.95422,                 0.9489,                0.68089,                 1.0184,                0.41495,                 1.0686,               0.002179,               0.002179,               0.002179
                    397,                0.81901,                 0.3806,                0.97228,                0.94921,                 0.9542,                0.94711,                0.68058,                 1.0184,                0.41473,                 1.0686,              0.0021592,              0.0021592,              0.0021592
                    398,                0.82346,                0.38223,                0.97311,                 0.9492,                0.95399,                0.94782,                 0.6808,                 1.0179,                0.41493,                 1.0685,              0.0021394,              0.0021394,              0.0021394
                    399,                0.80967,                0.37676,                0.97041,                0.94845,                0.95376,                0.94799,                0.67963,                 1.0181,                0.41532,                 1.0686,              0.0021196,              0.0021196,              0.0021196
                    400,                0.81145,                0.37974,                0.97074,                0.94974,                0.95376,                  0.948,                0.68121,                 1.0179,                0.41521,                 1.0685,              0.0020998,              0.0020998,              0.0020998
                    401,                0.81209,                0.37853,                0.96815,                0.94856,                0.95376,                0.94793,                0.68067,                 1.0173,                0.41555,                 1.0681,                0.00208,                0.00208,                0.00208
                    402,                0.81256,                0.37862,                 0.9703,                0.94829,                0.95407,                0.94812,                0.68074,                 1.0177,                0.41538,                 1.0685,              0.0020602,              0.0020602,              0.0020602
                    403,                0.81336,                0.37434,                0.96746,                0.94879,                0.95376,                0.94925,                0.68156,                 1.0177,                0.41546,                 1.0682,              0.0020404,              0.0020404,              0.0020404
                    404,                0.81368,                0.37553,                0.96602,                 0.9491,                0.95376,                0.94917,                0.68123,                 1.0177,                0.41537,                 1.0681,              0.0020206,              0.0020206,              0.0020206
                    405,                0.80614,                0.37295,                0.96654,                0.94897,                0.95376,                0.94905,                0.68161,                 1.0179,                0.41539,                 1.0684,              0.0020008,              0.0020008,              0.0020008
                    406,                0.80874,                 0.3765,                0.96791,                0.94858,                0.95376,                0.94932,                0.68258,                 1.0176,                0.41639,                 1.0682,               0.001981,               0.001981,               0.001981
                    407,                0.81127,                0.37859,                0.96669,                0.94715,                0.95376,                0.94908,                0.68346,                 1.0174,                 0.4154,                 1.0682,              0.0019612,              0.0019612,              0.0019612
                    408,                0.80554,                0.37412,                0.96549,                0.94897,                0.95376,                 0.9484,                0.68352,                 1.0173,                0.41528,                 1.0683,              0.0019414,              0.0019414,              0.0019414
                    409,                0.80757,                0.37558,                0.96302,                0.94738,                 0.9539,                0.94868,                0.68379,                  1.017,                  0.415,                 1.0681,              0.0019216,              0.0019216,              0.0019216
                    410,                0.80011,                0.37161,                 0.9633,                0.94788,                0.95376,                0.94876,                0.68394,                 1.0167,                0.41536,                 1.0681,              0.0019018,              0.0019018,              0.0019018
                    411,                0.80252,                0.37209,                0.96101,                0.94829,                  0.954,                0.94945,                0.68452,                 1.0165,                0.41555,                  1.068,               0.001882,               0.001882,               0.001882
                    412,                0.80512,                 0.3735,                0.96465,                0.94832,                0.95454,                0.94924,                 0.6835,                 1.0159,                0.41525,                 1.0678,              0.0018622,              0.0018622,              0.0018622
                    413,                0.80579,                0.37397,                0.96193,                0.94811,                0.95376,                0.94966,                0.68402,                 1.0161,                0.41617,                 1.0677,              0.0018424,              0.0018424,              0.0018424
                    414,                0.79933,                0.37035,                 0.9611,                0.94769,                0.95376,                0.94969,                0.68335,                 1.0151,                0.41505,                 1.0674,              0.0018226,              0.0018226,              0.0018226
                    415,                0.80027,                0.37017,                0.96464,                0.94829,                0.95406,                0.95002,                0.68372,                 1.0154,                0.41461,                 1.0676,              0.0018028,              0.0018028,              0.0018028
                    416,                0.79527,                0.36912,                0.96275,                0.94818,                0.95376,                0.94985,                0.68341,                 1.0149,                0.41535,                 1.0672,               0.001783,               0.001783,               0.001783
                    417,                0.79862,                0.37038,                0.96105,                0.94818,                0.95376,                0.95039,                0.68395,                 1.0143,                 0.4153,                 1.0671,              0.0017632,              0.0017632,              0.0017632
                    418,                0.79232,                0.36915,                 0.9613,                0.94818,                0.95376,                 0.9505,                0.68466,                 1.0147,                0.41535,                 1.0671,              0.0017434,              0.0017434,              0.0017434
                    419,                0.79339,                0.36867,                0.96104,                0.94964,                0.95376,                0.95063,                0.68415,                 1.0139,                0.41539,                 1.0668,              0.0017236,              0.0017236,              0.0017236
                    420,                0.79479,                0.37014,                0.96061,                0.94935,                0.95376,                0.95141,                0.68418,                 1.0142,                0.41476,                 1.0669,              0.0017038,              0.0017038,              0.0017038
                    421,                0.79533,                0.36973,                 0.9606,                0.94964,                0.95376,                0.95147,                0.68462,                 1.0142,                0.41475,                 1.0672,               0.001684,               0.001684,               0.001684
                    422,                0.80327,                0.37102,                0.96267,                0.95096,                0.95376,                0.95066,                0.68449,                 1.0137,                0.41435,                 1.0668,              0.0016642,              0.0016642,              0.0016642
                    423,                0.78857,                0.36713,                0.95978,                0.94953,                0.95376,                0.95051,                0.68491,                 1.0143,                0.41508,                 1.0674,              0.0016444,              0.0016444,              0.0016444
                    424,                 0.7902,                0.36847,                0.96096,                0.94915,                0.95316,                0.94947,                0.68409,                 1.0138,                 0.4147,                 1.0674,              0.0016246,              0.0016246,              0.0016246
                    425,                0.79459,                0.36877,                0.96091,                0.94818,                0.95188,                0.94747,                0.68275,                 1.0131,                0.41475,                  1.067,              0.0016048,              0.0016048,              0.0016048
                    426,                0.78359,                0.36684,                0.95735,                0.94824,                0.95183,                0.94778,                0.68284,                 1.0136,                 0.4142,                 1.0673,               0.001585,               0.001585,               0.001585
                    427,                0.78771,                0.36342,                0.95749,                0.94916,                0.95183,                 0.9488,                 0.6844,                 1.0132,                 0.4139,                  1.067,              0.0015652,              0.0015652,              0.0015652
                    428,                0.78836,                0.36597,                0.95347,                0.94818,                0.95198,                 0.9484,                0.68338,                 1.0131,                0.41419,                 1.0668,              0.0015454,              0.0015454,              0.0015454
                    429,                0.78931,                0.36897,                0.96111,                0.94783,                0.95183,                0.94793,                0.68369,                 1.0132,                0.41438,                 1.0669,              0.0015256,              0.0015256,              0.0015256
                    430,                0.78163,                0.36576,                 0.9575,                0.94834,                0.95183,                0.94796,                0.68301,                  1.013,                0.41469,                 1.0666,              0.0015058,              0.0015058,              0.0015058
                    431,                0.78597,                0.36533,                0.95741,                0.95097,                0.95183,                0.94982,                0.68455,                 1.0127,                0.41377,                 1.0667,               0.001486,               0.001486,               0.001486
                    432,                0.79119,                0.36961,                0.95856,                0.95112,                0.95183,                0.95049,                0.68433,                 1.0128,                0.41334,                 1.0667,              0.0014662,              0.0014662,              0.0014662
                    433,                0.78678,                0.36483,                0.96091,                0.95113,                0.95183,                0.95062,                0.68475,                 1.0129,                0.41385,                 1.0665,              0.0014464,              0.0014464,              0.0014464
                    434,                0.77646,                0.36442,                0.95259,                0.95192,                0.95279,                0.95135,                0.68486,                 1.0128,                0.41315,                 1.0664,              0.0014266,              0.0014266,              0.0014266
                    435,                0.77642,                0.35902,                0.95459,                0.94915,                0.95183,                0.94994,                0.68405,                 1.0126,                0.41279,                 1.0662,              0.0014068,              0.0014068,              0.0014068
                    436,                0.77913,                0.36362,                0.95171,                0.95035,                0.95279,                0.95077,                0.68506,                 1.0123,                0.41331,                 1.0662,               0.001387,               0.001387,               0.001387
                    437,                0.77426,                0.35954,                0.95023,                 0.9503,                0.95183,                0.95089,                0.68483,                 1.0121,                0.41266,                 1.0662,              0.0013672,              0.0013672,              0.0013672
                    438,                0.77524,                0.35829,                0.95275,                0.95036,                0.95472,                0.95115,                0.68531,                 1.0118,                0.41321,                  1.066,              0.0013474,              0.0013474,              0.0013474
                    439,                0.77355,                0.35826,                0.94963,                 0.9507,                0.95183,                0.95008,                0.68591,                  1.012,                0.41221,                 1.0661,              0.0013276,              0.0013276,              0.0013276
                    440,                0.77709,                 0.3604,                 0.9565,                0.95095,                0.95265,                0.95005,                0.68491,                 1.0124,                0.41227,                 1.0665,              0.0013078,              0.0013078,              0.0013078
                    441,                0.77236,                0.36143,                0.95265,                0.95094,                0.95241,                  0.951,                0.68638,                 1.0117,                0.41154,                 1.0664,               0.001288,               0.001288,               0.001288
                    442,                0.78102,                 0.3627,                0.95586,                0.95095,                0.95247,                 0.9512,                0.68613,                 1.0124,                0.41206,                 1.0667,              0.0012682,              0.0012682,              0.0012682
                    443,                0.78112,                0.36566,                0.95666,                0.95061,                0.95279,                0.95121,                0.68647,                 1.0124,                0.41241,                 1.0666,              0.0012484,              0.0012484,              0.0012484
                    444,                0.77357,                0.35936,                0.95072,                0.95095,                0.95247,                0.95087,                0.68631,                 1.0127,                0.41224,                 1.0667,              0.0012286,              0.0012286,              0.0012286
                    445,                0.77688,                0.35919,                 0.9564,                0.95136,                0.95279,                0.95113,                0.68585,                 1.0117,                0.41264,                 1.0665,              0.0012088,              0.0012088,              0.0012088
                    446,                0.76657,                0.35744,                0.95114,                0.95275,                0.95279,                0.95123,                0.68597,                 1.0118,                0.41204,                  1.067,               0.001189,               0.001189,               0.001189
                    447,                0.76139,                0.35791,                 0.9493,                0.95181,                0.95131,                0.95126,                0.68644,                 1.0115,                 0.4118,                  1.067,              0.0011692,              0.0011692,              0.0011692
                    448,                0.76323,                0.35848,                0.94833,                0.95274,                0.95167,                0.95231,                0.68734,                 1.0117,                0.41177,                 1.0671,              0.0011494,              0.0011494,              0.0011494
                    449,                0.77175,                0.35885,                0.95083,                 0.9527,                0.95072,                0.95231,                 0.6878,                 1.0116,                0.41186,                  1.067,              0.0011296,              0.0011296,              0.0011296
                    450,                0.75704,                0.35354,                0.94634,                0.95181,                0.95131,                0.95132,                0.68728,                  1.011,                0.41173,                 1.0667,              0.0011098,              0.0011098,              0.0011098
                    451,                0.76978,                 0.3581,                0.94726,                0.93451,                0.96724,                0.95169,                0.68788,                 1.0113,                0.41211,                 1.0669,                0.00109,                0.00109,                0.00109
                    452,                0.76751,                0.35474,                0.94786,                0.94807,                0.95376,                 0.9515,                0.68752,                 1.0117,                0.41116,                 1.0675,              0.0010702,              0.0010702,              0.0010702
                    453,                0.76158,                0.35552,                0.94702,                0.94735,                0.95279,                0.95165,                0.68836,                 1.0113,                  0.411,                 1.0673,              0.0010504,              0.0010504,              0.0010504
                    454,                0.77011,                0.35605,                0.94968,                0.94642,                0.95279,                0.95153,                0.68827,                 1.0109,                0.41064,                 1.0674,              0.0010306,              0.0010306,              0.0010306
                    455,                0.76008,                0.35214,                0.94282,                0.95002,                 0.9523,                 0.9516,                  0.688,                 1.0105,                0.41138,                 1.0672,              0.0010108,              0.0010108,              0.0010108
                    456,                0.76374,                0.35777,                0.94673,                0.94924,                0.95183,                0.95116,                0.68742,                 1.0101,                0.41067,                  1.067,               0.000991,               0.000991,               0.000991
                    457,                0.77083,                0.36011,                0.94785,                0.95021,                0.95183,                0.95112,                0.68706,                 1.0095,                0.41152,                 1.0658,              0.0009712,              0.0009712,              0.0009712
                    458,                 0.7571,                0.35134,                0.94473,                0.95064,                0.95183,                0.95135,                0.68706,                 1.0106,                0.41122,                 1.0662,              0.0009514,              0.0009514,              0.0009514
                    459,                0.75689,                0.35269,                0.94045,                0.95166,                0.95183,                0.95221,                0.68842,                 1.0102,                0.41137,                 1.0658,              0.0009316,              0.0009316,              0.0009316
                    460,                  0.747,                 0.3461,                0.94221,                0.94909,                0.95198,                 0.9517,                0.68882,                 1.0096,                0.41085,                 1.0656,              0.0009118,              0.0009118,              0.0009118
                    461,                0.75165,                0.34864,                0.94233,                0.95107,                0.95183,                0.95109,                0.68862,                 1.0101,                0.41129,                 1.0657,               0.000892,               0.000892,               0.000892
                    462,                0.75701,                0.35458,                0.94483,                0.95166,                0.95183,                 0.9514,                 0.6886,                 1.0105,                0.41175,                 1.0657,              0.0008722,              0.0008722,              0.0008722
                    463,                0.76131,                0.35399,                0.94538,                0.95178,                0.95073,                0.95077,                0.68881,                 1.0103,                0.41131,                 1.0656,              0.0008524,              0.0008524,              0.0008524
